0,1,2,3,4,5,6,7
-5310.305095947397,-6311.830885628568,-6030.634764508577,-6268.010290623938,-28379.697010481003,-40753.28746477216,-50514.07075096021,-111460.81822643497
-5319.849290829813,-6320.8721662607395,-6032.109979642628,-6276.52630526141,-28383.295641338307,-40751.90165661593,-50510.94150673646,-111462.42755203576
-5324.632564143249,-6326.471278246794,-6029.271308096803,-6271.161886592136,-28379.965231414466,-40744.72674664578,-50508.3710561241,-111458.560700245
-5336.501340449016,-6332.852701288784,-6027.170244118005,-6277.174505850614,-28380.747542470403,-40741.77631637768,-50502.40314035454,-111457.89014791134
-5355.790895913947,-6343.056272632632,-6029.427770307991,-6278.984997151494,-28383.496807038406,-40741.95513033332,-50504.72772177788,-111460.77352294607
-5375.482782779072,-6350.1641273694195,-6025.806787706231,-6285.019968154427,-28383.56386227177,-40741.03870881066,-50498.245715885845,-111461.17585434626
-5398.147451656753,-6359.0265940459485,-6023.593965005156,-6286.249314099469,-28383.56386227177,-40741.10576404402,-50496.83755598516,-111462.91929041377
-5416.811158276935,-6366.324438610606,-6020.129444614583,-6294.385349081201,-28385.396705317107,-40745.35259549053,-50492.05428267173,-111467.16612186028
-5432.211510206641,-6377.8132352606335,-6017.134310857572,-6298.140442149693,-28386.134312884133,-40748.615950181,-50489.46148031491,-111471.21178760669
-5438.492350398583,-6384.9099141251945,-6011.926354399486,-6304.443634086088,-28386.38018207314,-40752.907485116426,-50483.5159162898,-111474.89982544183
-5441.465132411138,-6392.185406945397,-6001.6669036944995,-6302.230811385013,-28380.05463839229,-40749.4206129814,-50472.1612301065,-111471.45765679571
-5449.444705181683,-6396.59987647532,-5997.9118106260075,-6307.975209710027,-28381.1498738706,-40755.410880495416,-50468.00380563782,-111476.08446789795
-5457.3572227188615,-6413.7883679614515,-6000.884592638564,-6319.195785426591,-28387.967155929466,-40764.619799211,-50469.34491030513,-111485.22633138018
-5460.151190775775,-6416.191180490397,-5992.525040212279,-6317.541756336899,-28383.362696571672,-40764.26217129972,-50460.493619500834,-111483.48289531266
-5464.12980128882,-6427.378228590278,-5993.3967582460355,-6325.63308782972,-28387.162493129075,-40769.29131380216,-50457.58789272165,-111488.35557560391
-5466.208513523164,-6431.32331148664,-5992.525040212279,-6326.750675052485,-28387.788341973825,-40772.37585453699,-50455.86680839858,-111490.3672326049
-5466.543789689993,-6439.36993949055,-5991.273342522782,-6330.237547187513,-28387.944804185012,-40770.788880680666,-50449.675375184466,-111489.24964538214
-5461.916978587745,-6438.241176395557,-5990.893362867041,-6324.470797118044,-28385.754333228393,-40765.93855213387,-50447.574311205666,-111484.89105521335
-5461.447591954183,-6447.103643072086,-5997.218906547893,-6327.331820408323,-28389.129446641142,-40759.881229386476,-50446.21085479389,-111481.69475575624
-5458.9441965751885,-6448.46709948386,-6001.197517060938,-6317.988791226005,-28387.65423150709,-40748.99592983675,-50447.19433154992,-111473.71518298569
-5449.623519137325,-6455.485547242826,-6005.511403740812,-6317.720570292541,-28388.593004774215,-40736.881284341966,-50442.4557617254,-111465.66855498178
-5430.713943328135,-6456.714893187868,-6011.434616021468,-6308.712817277053,-28387.989507673923,-40722.978499290766,-50444.26625302628,-111456.79491243302
-5411.826719263401,-6469.645377355264,-6018.564822502712,-6309.852756244273,-28390.537606541828,-40708.13694097244,-50440.93584310244,-111448.1000838399
-5386.368082328807,-6475.635644869286,-6026.3208778287035,-6301.068520673338,-28391.297565853307,-40693.16127218739,-50443.998032092815,-111439.11468256888
-5357.891959892745,-6482.575861522659,-6030.970040675407,-6301.649666029176,-28392.728077498447,-40682.74535927121,-50439.41592447948,-111431.87271736536
-5336.858968360301,-6483.313469089684,-6036.870901211608,-6294.273590358925,-28393.577443787748,-40677.29153362412,-50443.17101754797,-111427.69294115221
-5315.8930320612235,-6481.737671105584,-6039.24018612387,-6294.742976992486,-28394.516217054872,-40675.16811790087,-50439.57238669066,-111424.29547599501
-5280.689034544115,-6477.4796637868485,-6043.710535014932,-6286.741052477486,-28394.67267926606,-40674.07288242255,-50443.84156988163,-111421.97089457166
-5259.678394756126,-6474.741575091073,-6047.979718205896,-6287.903343189161,-28397.57840604525,-40676.419815590365,-50444.24390128183,-111422.19441201621
-5243.026345136923,-6470.360633177834,-6052.897101986063,-6281.264875085935,-28398.852455479202,-40678.09619642451,-50449.943596117926,-111422.26146724957
-5228.564766474338,-6462.783391807484,-6053.72411653091,-6280.035529140893,-28399.210083390488,-40680.1525569144,-50448.468380983875,-111421.52385968255
-5218.618240191727,-6456.033164981982,-6053.05356419725,-6271.273645314413,-28396.594929289215,-40679.347894114006,-50448.468380983875,-111418.64048464781
-5211.018647076923,-6449.528807345487,-6054.372317120114,-6273.508819759944,-28399.14302815712,-40686.701618039806,-50449.250692039815,-111422.3955777163
-5208.872879609213,-6446.924829116444,-6052.226549652404,-6270.021947624916,-28397.824275234256,-40689.94262098582,-50448.1554565615,-111422.97672307215
-5205.765987129926,-6438.732914773574,-6049.142008917572,-6268.9267121466055,-28396.70668801149,-40693.96593498778,-50445.339136760136,-111423.803737617
-5205.497766196462,-6436.587147305864,-6049.410229851035,-6263.986976621983,-28395.700859511002,-40692.423664620364,-50445.07091582667,-111421.7473771271
-5208.448196464562,-6428.585222790864,-6051.064258940728,-6258.175523063604,-28395.14206589962,-40689.24971690771,-50445.964985604885,-111418.57342941445
-5203.0167225619225,-6430.853924853078,-6056.33927063218,-6255.8956451291615,-28397.466647322974,-40686.34399012852,-50448.826008895165,-111417.00880730258
-5196.959399814535,-6428.629926279775,-6063.782401535797,-6252.207607294036,-28400.931167713545,-40682.47713833775,-50455.12920083156,-111415.89122007981
-5194.12072826871,-6433.659068782219,-6064.967043991929,-6245.323270001802,-28398.405420590094,-40668.32848409754,-50451.64232869653,-111406.61524613087
-5203.0167225619225,-6434.9778217050825,-6070.666738828032,-6238.483636198478,-28399.38889734613,-40656.347949069495,-50455.12920083156,-111400.49086815011
-5209.208155776043,-6442.264490397512,-6071.024366739317,-6231.755761117431,-28396.058487422288,-40637.10309709348,-50448.58013970615,-111388.08564997741
-5217.053618079855,-6444.712006415369,-6075.96410226394,-6224.42438893609,-28396.416115333574,-40625.52489346563,-50451.28470078525,-111381.89421676329
-5237.818388678836,-6454.736763803574,-6079.8533057991635,-6224.938479058562,-28398.18190314554,-40616.025402072126,-50448.64719493952,-111376.79801902748
-5265.914531459157,-6453.250372797296,-6082.133183733605,-6217.964734788506,-28397.71251651198,-40611.64446015888,-50450.94942461842,-111373.89229224829
-5296.156441707188,-6456.0555167264365,-6080.769727321831,-6217.964734788506,-28397.08666766723,-40608.51521593514,-50445.62970943806,-111370.83010325792
-5337.462465460595,-6449.1264759452915,-6080.277988943814,-6210.208679462515,-28395.47734206645,-40609.31987873553,-50448.02134609477,-111370.45012360218
-5377.248570591041,-6448.947661989649,-6080.6803203440095,-6213.829662064274,-28397.62310953416,-40612.315012492545,-50446.34496526062,-111372.70764979217
-5413.726617542103,-6445.460789854621,-6080.456802899457,-6206.252420693925,-28396.371411844662,-40611.30918399205,-50449.04952633972,-111372.08180094742
-5438.961737032144,-6449.048244839698,-6082.066128500239,-6211.795653318841,-28400.01474619088,-40613.09732354848,-50447.86488388359,-111374.87576900433
-5462.922807088234,-6448.623561695047,-6079.96506452144,-6203.972542759484,-28397.33253685624,-40609.07400954652,-50447.97664260586,-111372.64059455879
-5487.777946922534,-6450.27759078474,-6081.06029999975,-6208.956981773017,-28400.260615379884,-40611.666811903335,-50446.34496526062,-111375.34515563789
-5517.349304836906,-6448.3218131449,-6079.316863932236,-6202.586734603255,-28398.58423454574,-40612.60558517046,-50447.52960771676,-111375.79219052699
-5615.249945551151,-6442.286842141968,-6071.20318069496,-6201.022112491383,-28394.203292632497,-40614.393724726884,-50439.103000057105,-111374.69695504868
-5763.397307800926,-6436.698906028141,-6068.833895782697,-6198.071682223283,-28393.8009612323,-40621.47922771922,-50440.66762216898,-111379.4355248732
-6080.099174988172,-6431.680939397925,-6064.29649165827,-6199.725711312975,-28393.130408898644,-40628.36356501145,-50437.4042674785,-111383.4364871307
-6045.297508871259,-6428.182891390668,-6062.038965468284,-6196.484708366956,-28392.325746098253,-40632.74450692469,-50438.43244772345,-111386.54337961
-6005.556107229723,-6419.845690708839,-6055.5569595762445,-6194.204830432514,-28388.72711524095,-40633.25859704716,-50432.7551046318,-111385.85047553189
-5971.626159146566,-6423.936059944161,-6057.143933432571,-6194.94243799954,-28391.09640015321,-40635.06908834804,-50434.74440988832,-111389.38205115582
-5924.88866149052,-6425.791254733951,-6057.881540999597,-6197.535240356355,-28392.79513273181,-40634.44323950329,-50433.91739534347,-111391.46076339016
-5886.041329627196,-6433.983169076821,-6056.898064243564,-6194.27188566588,-28389.934109441532,-40621.32276550803,-50428.03888655173,-111384.79994354249
-5854.525369945213,-6440.386943863266,-6061.256654412348,-6194.540106599344,-28391.56578678677,-40611.57740492552,-50426.89894758451,-111381.44718187419
-5818.516709627714,-6449.305289900934,-6063.670642813521,-6193.13194669866,-28390.671717008558,-40599.39570419738,-50422.0039155488,-111374.42873411522
-5774.28260735066,-6448.366516633811,-6069.5267998608115,-6193.333112398757,-28393.84566472121,-40597.965192552234,-50424.99904930581,-111374.3393271374
-5746.700554692812,-6453.440362625166,-6070.5326283613,-6193.467222865489,-28393.331574598742,-40589.248012214666,-50419.880499825544,-111368.95255672367
-5720.101978790996,-6457.530731860486,-6076.7464133198755,-6192.193173431537,-28395.76791474437,-40581.91664003333,-50421.71334287088,-111366.35975436686
-5686.037920241109,-6470.181819222191,-6085.508297146356,-6197.334074656257,-28400.61824329117,-40573.53473586258,-50420.59575564811,-111363.45402758766
-5656.131286159907,-6468.427207282449,-6088.324616947725,-6188.885115252151,-28398.04779267881,-40561.755366534635,-50419.27700272525,-111355.1838821392
-5634.517149271625,-6473.791625951722,-6093.733739105909,-6191.723786797976,-28400.23826363543,-40553.03818619707,-50414.985467789826,-111350.06533265894
-5619.96616363122,-6474.506881774292,-6099.478137430923,-6186.337016384246,-28400.41707759107,-40542.35405234743,-50415.07487476765,-111343.85154770035
-5621.307268298539,-6480.921832432965,-6102.473271187934,-6187.722824540476,-28399.724173512957,-40527.98188066267,-50406.02241826325,-111334.75438770704
-5621.4190270208155,-6488.71141537564,-6113.582088182222,-6187.588714073743,-28404.596853804214,-40519.55527300302,-50410.00102877629,-111332.63097198379
-5620.368495031416,-6504.435867599948,-6120.578184196733,-6192.9084292541065,-28407.48022883895,-40505.31721178499,-50403.07198799515,-111325.59017248037
-5613.573564717003,-6509.397954869027,-6125.517919721356,-6186.1582024286035,-28406.094420682723,-40490.6097639334,-50400.7474065718,-111316.69417818716
-5603.872907623399,-6515.689970933196,-6128.535405222822,-6189.5109640969,-28406.608510805192,-40479.38918821683,-50392.276095423236,-111309.83219263938
-5597.614419175914,-6525.6700248324905,-6139.107780350182,-6189.466260607989,-28410.90004574061,-40469.57677240095,-50395.003008246786,-111306.54648620445
-5590.595971416948,-6537.169997354746,-6143.68988796352,-6194.763624043897,-28412.844647508224,-40458.087975750925,-50387.023435476236,-111300.24329426806
-5586.796174859545,-6545.753067225583,-6151.043611889317,-6193.3778158876685,-28415.348042887217,-40450.08605123592,-50387.62693257653,-111296.46584945511
-5578.816602089,-6552.212721373167,-6154.128152624149,-6197.110557211704,-28416.53268534335,-40441.033594731525,-50380.519077839745,-111290.83320985237
-5583.778689358079,-6559.72290751015,-6159.045536404316,-6194.540106599344,-28416.91266499909,-40430.97530972664,-50378.39566211649,-111285.33468071636
-5581.945846312743,-6566.540189569019,-6163.8511614622075,-6200.686836324553,-28420.600702834214,-40427.06375444696,-50374.439403347904,-111283.83711383786
-5577.520200910592,-6577.079037079697,-6170.646091776621,-6203.503156125922,-28424.579313347258,-40422.8392747449,-50374.81938300364,-111282.89834057074
-5577.743718355146,-6580.990592359376,-6172.188362144037,-6206.8782695386735,-28425.562790103293,-40419.57592005443,-50369.56672305665,-111280.260834725
-5584.672759136291,-6585.170368572518,-6174.17766740056,-6208.264077694903,-28426.859191281703,-40418.458332831666,-50367.10803116656,-111278.94208180215
-5592.093538295453,-6580.811778403733,-6172.903617966606,-6209.828699806774,-28426.434508137052,-40419.084181676415,-50362.548275297675,-111277.44451492364
-5596.407424975327,-6583.751032799606,-6172.277769121858,-6211.996819018939,-28426.72508081497,-40419.57592005443,-50358.90494095146,-111276.34927944533
-5607.091558824964,-6576.341429512671,-6169.729670253953,-6214.589621375754,-28427.038005237344,-40427.17551316923,-50357.27326360623,-111279.05384052443
-5610.198451304252,-6573.558637327986,-6156.296271836313,-6224.558499402821,-28425.696900570027,-40447.113269223366,-50350.70185073637,-111290.34147147436
-5603.291762267561,-6561.734564511129,-6140.158312339582,-6232.672182640098,-28423.9087610136,-40475.36587421488,-50348.131400124,-111306.52413445999
-5598.3520267429385,-6555.073744663447,-6126.233175543925,-6243.401019978645,-28423.349967402217,-40499.66222043779,-50343.258719832746,-111320.38221602229
-5588.494907438148,-6539.7627997115615,-6111.838652114708,-6246.306746757835,-28420.62305457867,-40523.22095909369,-50342.25289133226,-111333.30152431746
-5565.494962393637,-6531.4255990297315,-6098.6958263749875,-6253.727525916997,-28419.259598166896,-40544.18689539276,-50337.5813767411,-111344.52210003402
-5537.801151013512,-6513.510675848804,-6087.877582058619,-6255.04627883986,-28418.589045833236,-40570.003160238644,-50341.358821554044,-111358.96132695215
-5523.831310728945,-6499.786704753245,-6076.589951108689,-6262.176485321103,-28418.812563277792,-40595.97588729571,-50340.308289564644,-111373.02057421453
-5513.549508279504,-6477.04380476997,-6064.788230036286,-6260.477752742499,-28417.516162099382,-40625.659003932364,-50346.276205334216,-111389.00207150009
-5503.982961652632,-6455.496723115054,-6052.047735696761,-6266.065688856326,-28417.42675512156,-40656.88439093642,-50347.01381290124,-111405.05062401899
-5502.530098263037,-6428.27229836849,-6038.346116345659,-6263.092906843771,-28415.68331905405,-40691.28372565314,-50354.76986822723,-111423.6472754058
-5503.379464552339,-6405.685860596403,-6016.553165501734,-6266.490372000978,-28410.0059759624,-40717.927005043864,-50348.19845535737,-111437.23713603463
-5493.2764760585405,-6396.26460030849,-5998.3811972595695,-6270.491334258478,-28407.43552535004,-40743.49740070074,-50348.89135943549,-111456.48198801065
-5482.659397442269,-6402.500737011521,-5980.969188328885,-6281.510744274944,-28404.798019504313,-40757.243723540756,-50338.8330744306,-111468.35076431642
-5479.619560196347,-6410.245616465285,-5961.545522397223,-6286.115203632737,-28399.52300781286,-40769.604238224536,-50331.12172259352,-111480.4654098112
-5477.1385165618085,-6425.243636994795,-5940.691344820421,-6300.666189273142,-28395.365583344174,-40781.80829069713,-50315.31903926362,-111492.53535181706
-5469.963606591655,-6443.817936637156,-5927.325001636148,-6311.171509167137,-28394.359754843685,-40793.40884606944,-50308.38999848247,-111505.81228802352
-5471.505876959071,-6463.666285713469,-5919.323077121148,-6326.795378541396,-28396.23730137793,-40801.12019790652,-50298.95756232233,-111515.15531720583
-5477.518496217549,-6481.011239410787,-5911.231745628327,-6330.7963407988955,-28393.577443787748,-40801.611936284535,-50291.00034129624,-111518.06104398503
-5479.977188107632,-6490.533082548747,-5905.912030447964,-6338.306526935879,-28392.86218796518,-40802.75187525176,-50281.85847781402,-111520.05034924154
-5479.217228796152,-6502.826541999167,-5905.688513003411,-6343.11215199377,-28394.8514932217,-40805.92582296441,-50279.62330336849,-111523.91720103231
-5486.101566088387,-6504.637033300047,-5903.140414135506,-6345.7049543505855,-28394.113885654675,-40806.730485764805,-50273.72244283229,-111523.80544231004
-5506.419301798261,-6509.308547891205,-5903.900373446986,-6346.241396217513,-28394.71738275497,-40807.17752065391,-50271.397861408936,-111523.85014579895
-5515.024723413554,-6508.693874918685,-5906.940210692908,-6347.515445651466,-28396.90785371159,-40810.016192199735,-50271.71078583131,-111525.07949174399
-5522.959592695188,-6512.303681648216,-5911.745835750799,-6349.661213119175,-28400.707650268992,-40812.47488408982,-50273.007187009716,-111526.86763130041
-5518.668057759769,-6506.112248434098,-5912.0364084287185,-6345.369678183756,-28399.724173512957,-40812.1843114119,-50272.00135850923,-111524.8783260439
-5496.830403426934,-6504.558802194453,-5913.288106118215,-6344.341497938812,-28400.126504913154,-40811.7819800117,-50269.90029453043,-111523.2242969542
-5478.166696806753,-6498.423248341471,-5917.445530586902,-6342.218082215558,-28402.89812122561,-40816.49819809177,-50274.50475388822,-111525.70534058874
-5457.737202374602,-6499.730825392107,-5921.960582966874,-6344.900291550194,-28406.8543799942,-40820.141532437985,-50275.868210299996,-111527.91816328981
-5439.542882387982,-6492.812960483189,-5924.262812645771,-6339.938204281117,-28407.502580583405,-40823.53899759519,-50279.95857953532,-111529.0804540015
-5415.023018720511,-6488.633184270047,-5923.41344635647,-6337.524215879944,-28406.18382766054,-40822.01907897223,-50276.15878297792,-111525.79474756656
-5391.978370187088,-6475.624468997058,-5920.6641817884665,-6326.258936674469,-28401.780534002846,-40820.72267779383,-50276.47170740029,-111522.3749306649
-5378.768489214002,-6470.796492194711,-5922.653487044989,-6327.667096575153,-28404.015708448376,-40824.85775051806,-50276.80698356712,-111524.05131149905
-5361.982329128066,-6458.13422896078,-5921.111216677573,-6316.737093536508,-28401.06527818028,-40827.51760810824,-50280.38326267997,-111523.60427660994
-5349.957090611111,-6453.105086458336,-5926.274469646749,-6320.648648816186,-28406.921435227567,-40837.553541368674,-50285.34534994905,-111529.9298202908
-5340.211730028597,-6438.3305833733775,-5924.978068468341,-6309.696294033086,-28404.663909037583,-40843.65556760497,-50290.977989551786,-111531.78501508058
-5340.703468406614,-6423.310211099411,-5922.653487044989,-6306.678808531619,-28403.94865321501,-40849.95875954137,-50290.28508547367,-111532.94730579226
-5334.020296814478,-6406.054664379915,-5920.910050977475,-6295.301770603868,-28401.758182258392,-40857.55835265617,-50296.700036132344,-111535.67421861581
-5330.645183401726,-6387.111560954042,-5916.998495697796,-6289.915000190139,-28399.14302815712,-40862.296922480695,-50295.157765764925,-111535.29423896006
-5330.868700846279,-6373.4099416029385,-5918.764283509766,-6282.985959408994,-28400.975871202456,-40872.86929760806,-50304.9254780919,-111541.35156170746
-5336.993078827033,-6360.423578074406,-5918.853690487586,-6282.494221030977,-28402.741659014424,-40880.826518634145,-50307.540632193166,-111545.1290065204
-5335.383753226251,-6348.197173857352,-5917.3784753535365,-6273.933502904595,-28401.199388647008,-40884.62631519155,-50312.25685027324,-111546.4254076988
-5336.993078827033,-6338.9211999084,-5917.870213731553,-6273.553523248855,-28402.562845058783,-40888.314353026675,-50314.00028634075,-111548.10178853295
-5342.558663196405,-6332.752118438735,-5916.864385231064,-6266.445668512067,-28400.730002013446,-40886.52621347025,-50316.213109041826,-111546.69362863227
-5342.1339800517535,-6328.695276820097,-5918.451359087391,-6266.780944678896,-28402.47343808096,-40886.12388207005,-50317.42010324241,-111546.80538735454
-5345.084410319854,-6330.751637309985,-5919.814815499165,-6264.165790577626,-28402.76401075888,-40882.70406516839,-50319.05178058765,-111545.62074489842
-5352.661651690203,-6328.907618392423,-5920.284202132726,-6263.271720799413,-28402.8534177367,-40879.016027333266,-50318.11300732053,-111543.38557045288
-5365.759773941013,-6334.216157700558,-5920.954754466386,-6263.159962077137,-28403.389859603627,-40876.33381799863,-50317.28599277568,-111542.67031463032
-5362.786991928458,-6330.472240504294,-5920.038332943718,-6263.316424288324,-28403.52397007036,-40877.76432964377,-50316.10135031955,-111543.54203266407
-5365.245683818542,-6335.25551381773,-5922.809949256176,-6267.853828412751,-28407.323766627764,-40882.25703027929,-50317.5765654536,-111547.6771053883
-5363.122268095287,-6331.422189643645,-5924.016943456762,-6267.227979568002,-28408.888388739633,-40887.3532280151,-50320.23642304378,-111550.89575658987
-5347.476046976572,-6331.6121794715145,-5924.240460901316,-6269.150229591159,-28410.67652829606,-40892.60588796209,-50319.74468466576,-111553.68972464679
-5347.990137099045,-6320.000448226983,-5921.98293471133,-6264.210494066536,-28409.87186549567,-40899.93726014343,-50321.175196310905,-111556.19312002578
-5357.579035470371,-6311.864413245251,-5917.222013142349,-6262.198837065558,-28407.547284072316,-40904.92169915697,-50316.906013119944,-111556.1260647924
-5372.44294553315,-6297.827517727317,-5916.998495697796,-6258.019060852416,-28408.843685250722,-40916.81282720719,-50322.31513527813,-111561.60224218396
-5379.528448525482,-6288.003926039211,-5914.718617763355,-6257.840246896773,-28409.33542362874,-40926.08880115614,-50321.33165852209,-111564.7314864077
-5386.792765473458,-6271.117183103226,-5913.869251474053,-6250.732392159986,-28409.603644562205,-40938.04698443973,-50328.48421674779,-111569.76062891015
-5400.941419713667,-6259.717793431019,-5911.969353195353,-6249.927729359595,-28410.318900384773,-40947.43471711096,-50328.81949291462,-111572.88987313388
-5410.507966340539,-6242.439894967067,-5911.5670217951565,-6241.456418211033,-28410.162438173586,-40957.11302246011,-50335.94969939586,-111576.75672492466
-5413.3913413752725,-6230.515239300161,-5906.604934526078,-6237.8130838648185,-28407.56963581677,-40960.15285970603,-50331.456998760346,-111574.56625396803
-5422.399094390762,-6215.4501635372835,-5903.319228091148,-6227.240708737459,-28404.440391593027,-40963.48326962987,-50333.5804144836,-111573.62748070092
-5434.1114084853425,-6209.638709978904,-5903.855669958076,-6228.648868638143,-28406.58615906074,-40967.77480456529,-50332.976917383305,-111574.58860571249
-5438.000612020566,-6203.614914848198,-5904.615629269556,-6220.691647612053,-28406.42969684955,-40969.45118539944,-50337.7825424412,-111574.58860571249
-5444.482617912605,-6202.743196814441,-5909.60006828309,-6225.005534291928,-28411.838819007735,-40973.89918254605,-50340.5318070092,-111577.7849051696
-5452.3057284719625,-6200.865650280196,-5911.164690394961,-6218.389417933156,-28412.37526087466,-40974.30151394624,-50345.04685938917,-111577.47198074723
-5463.012214066054,-6198.27284792338,-5914.048065429695,-6220.579888889777,-28415.884484754144,-40976.78255758078,-50346.05268788966,-111578.72367843673
-5461.671109398736,-6197.904044139868,-5914.808024741176,-6213.472034152989,-28415.61626382068,-40976.670798858504,-50349.29369083568,-111577.89666389188
-5470.343586247395,-6186.482302723206,-5911.209393883872,-6207.973505016984,-28412.665833552583,-40974.793252324256,-50345.31508032264,-111573.91805337883
-5477.563199706459,-6182.771913143624,-5912.706960762377,-6202.586734603255,-28413.604606819703,-40977.60957212563,-50349.62896700251,-111575.0356406016
-5477.98788285111,-6173.898270594867,-5912.975181695841,-6200.195097946536,-28414.833952764748,-40981.498775660846,-50351.01477515874,-111576.26498654664
-5482.4805834866265,-6174.26707437838,-5917.333771864626,-6198.339903156746,-28418.8572667667,-40987.48904317487,-50357.42972581741,-111580.48946624869
-5490.236638812618,-6165.192266129527,-5918.049027687196,-6194.875382766174,-28420.041909222833,-40991.66881938801,-50359.77665898522,-111582.12114359393
-5493.298827802995,-6159.257877976642,-5914.271582874248,-6186.113498939693,-28416.42092662107,-40989.83597634268,-50357.72029849533,-111579.01425111464
-5490.951894635188,-6148.909020293835,-5916.2608881307715,-6182.22429540447,-28418.47728711096,-40994.90982233403,-50362.771792742235,-111582.14349533839
-5491.957723135677,-6143.555777496789,-5913.981010196329,-6175.205847645503,-28415.951539987513,-40993.032275799786,-50361.18481888591,-111579.37187902593
-5493.879973158833,-6135.151521581593,-5916.4397020864135,-6170.288463865336,-28418.074955710767,-40998.32963923569,-50367.15273465547,-111582.6352337164
-5497.322141804951,-6131.329373279736,-5915.031542185729,-6165.885170207641,-28417.136182443643,-40997.83790085768,-50365.87868522152,-111581.07061160453
-5496.763348193568,-6120.723470535692,-5915.970315452852,-6159.291405593325,-28417.762031288392,-41000.989496825874,-50370.86312423505,-111582.56817848304
-5498.775005194546,-6121.371671124896,-5916.842033486609,-6158.486742792934,-28419.170191189074,-41001.19066252597,-50370.30433062367,-111582.45641976077
-5501.479566273638,-6113.883836732368,-5918.160786409472,-6151.915329923074,-28419.706633056,-41003.8281683717,-50374.931141725916,-111583.61871047244
-5502.574801751948,-6112.129224792627,-5917.26671663126,-6150.954204911495,-28419.796040033823,-41002.79998812675,-50372.18187715791,-111582.03173661612
-5510.464967544672,-6104.339641849952,-5916.193832897406,-6142.393486785113,-28418.05260396631,-41002.64352591557,-50374.84173474809,-111580.9365011378
-5517.28224960354,-6105.390173839352,-5919.054856187685,-6146.103876364694,-28421.941807501535,-41004.58812768318,-50374.59586555909,-111582.47877150522
-5519.2268513711515,-6102.070939787739,-5920.17244341045,-6139.890091406119,-28422.344138901728,-41005.9292323505,-50378.86504875005,-111582.94815813878
-5517.192842625719,-6099.724006619932,-5916.17148115295,-6138.034896616327,-28419.57252258927,-41001.23536601489,-50371.80189750218,-111577.53903598059
-5520.9255839497555,-6097.01944554084,-5915.813853241665,-6131.061152346272,-28418.38788013314,-40999.78250262529,-50373.92531322543,-111575.86265514644
-5524.032476429043,-6097.801756596775,-5916.707923019877,-6133.475140747445,-28419.77368828937,-40997.54732817976,-50370.25962713476,-111573.24750104517
-5524.501863062605,-6096.952390307473,-5915.970315452852,-6126.791969155308,-28418.186714433043,-40994.39573221156,-50370.77371725723,-111570.00649809916
-5523.361924095384,-6098.762881608353,-5916.372646853048,-6129.585937212221,-28419.48311561145,-40992.62994439959,-50366.68334802191,-111567.6819166758
-5526.401761341305,-6099.165213008549,-5914.517452063257,-6122.992172597907,-28416.66679581008,-40988.18194725298,-50365.09637416558,-111563.1892160403
-5521.909060705789,-6103.680265388521,-5920.105388177084,-6129.87650989014,-28422.746470301925,-40991.17708101,-50366.2363131328,-111565.580852697
-5515.427054813749,-6107.055378801272,-5919.45718758788,-6124.959126109973,-28421.315958656785,-40987.75726410833,-50365.20813288786,-111562.36220149545
-5510.755540222591,-6107.11125816241,-5921.692362033411,-6128.557756967278,-28424.19933369152,-40989.120720520106,-50364.3364148541,-111562.7868846401
-5503.2006505966965,-6112.050993687033,-5924.195757412405,-6128.289536033814,-28426.412156392595,-40990.01479029832,-50366.39277534399,-111563.79271314057
-5476.870295628345,-6110.374612852886,-5924.240460901316,-6127.998963355895,-28427.038005237344,-40989.455996686935,-50364.5375805542,-111562.33984975099
-5448.572987147926,-6113.570912309995,-5923.145225423005,-6125.048533087795,-28425.831011036757,-40986.662028630024,-50362.05653691966,-111559.70234390526
-5425.863614781334,-6110.218150641698,-5922.899356233997,-6124.132111565127,-28426.166287203585,-40986.55026990775,-50360.64837701897,-111558.7859223826
-5413.748969286557,-6115.8396143722075,-5924.5980888126005,-6125.204995298982,-28428.088537226744,-40986.41615944102,-50360.15663864096,-111559.14355029387
-5399.935591213178,-6116.01842832785,-5926.4756353468465,-6125.294402276802,-28429.876676783166,-40987.15376700804,-50360.98365318581,-111559.56823343853
-5392.6712742652035,-6125.964954610462,-5929.180196425938,-6129.898861634596,-28433.184734962553,-40987.55609840824,-50359.50843805176,-111560.35054449446
-5394.995855688555,-6123.886242376118,-5926.4756353468465,-6125.316754021258,-28430.547229116826,-40984.426854184494,-50356.15567638346,-111556.5283961926
-5386.0998613953425,-6132.312850035769,-5928.934327236931,-6131.664649446565,-28434.257618696407,-40984.94094430697,-50353.56287402665,-111557.28835550409
-5375.616893245804,-6138.31429342202,-5930.8789290045415,-6132.178739569037,-28436.269275697385,-40985.924421063,-50353.92050193793,-111557.48952120419
-5371.3030065659295,-6145.243334203164,-5928.375533625547,-6135.307983792781,-28435.308150685807,-40981.54347914976,-50344.68923147789,-111552.9297653353
-5368.240817575553,-6147.333222309736,-5929.627231315045,-6133.87747214764,-28436.559848375306,-40981.96816229441,-50345.225673344816,-111552.59448916848
-5360.931797138667,-6153.200555229254,-5930.4095423709805,-6136.939661138018,-28437.990360020445,-40979.84474657116,-50341.18000759841,-111549.71111413374
-5355.232102302564,-6150.540697639072,-5930.834225515631,-6130.055323845783,-28436.850421053223,-40974.994418024355,-50342.29759482117,-111545.28546873158
